Jalan-Ipoh,Kuala-Lumpur,561100,4,0,5786856,Partly,Partly
Jalan-Ipoh,Kuala-Lumpur,561100,4,0,5787032,Partly,Partly
Jalan-Ipoh,Kuala-Lumpur,561100,4,0,5787208,Partly,Partly
Setapak,Kuala-Lumpur,628000,4,0,5787384,Partly,Partly
Segambut,Kuala-Lumpur,800000,4,0,5787560,Fully,Partly
Cheras,Kuala-Lumpur,1800000,3,0,5787736,Partly,Partly
Bukit-Tunku,Kuala-Lumpur,1600000,3,0,5787912,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,1580000,3,0,5788088,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,1580000,3,0,5788264,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,1600000,3,0,5788440,Fully,Partly
Desa-ParkCity,Kuala-Lumpur,1900000,4,0,5788616,Fully,Partly
Bangsar,Kuala-Lumpur,1380000,3,0,5788792,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,1480000,3,0,5788968,Partly,Partly
Mid-Valley-City,Kuala-Lumpur,1780000,4,0,5789144,Fully,Partly
KLCC,Kuala-Lumpur,2486025,3,0,5789320,Partly,Partly
Mont-Kiara,Kuala-Lumpur,1600000,3,0,5789496,Fully,Partly
Setapak,Kuala-Lumpur,550000,4,0,5789672,Partly,Partly
Bukit-Tunku,Kuala-Lumpur,1650000,3,0,5789848,Partly,Partly
KLCC,Kuala-Lumpur,3000396,3,0,5790024,Partly,Partly
Ampang,Kuala-Lumpur,1780000,3,0,5790200,Fully,Partly
Bukit-Bintang,Kuala-Lumpur,1850000,1,0,5790376,Partly,Partly
Kuchai-Lama,Kuala-Lumpur,868000,3,0,5790552,Partly,Partly
Kepong,Kuala-Lumpur,850000,4,0,5790728,Partly,Partly
KLCC,Kuala-Lumpur,1880000,4,0,5790904,Partly,Partly
KLCC,Kuala-Lumpur,1985000,4,0,5791080,Fully,Partly
Kepong,Kuala-Lumpur,700000,4,0,5791256,Partly,Partly
City-Centre,Kuala-Lumpur,1228000,3,0,5791432,Partly,Partly
Cheras,Kuala-Lumpur,2800000,5,0,5791608,Partly,Partly
Taman-Melawati,Kuala-Lumpur,6300000,7,0,5791784,Fully,Partly
Sungai-Besi,Kuala-Lumpur,1450000,5,0,5791960,Partly,Partly
Ampang,Kuala-Lumpur,8000000,5,0,5792136,Unfurnished,Partly
Bangsar,Kuala-Lumpur,5900000,5,0,5792312,Partly,Partly
Damansara-Heights,Kuala-Lumpur,4200000,4,0,5792488,Partly,Partly
Damansara-Heights,Kuala-Lumpur,14500000,7,0,5792664,Unfurnished,Partly
Damansara-Heights,Kuala-Lumpur,14000000,7,0,5792840,Partly,Partly
Damansara-Heights,Kuala-Lumpur,7300000,5,0,5793016,Partly,Partly
Cheras,Kuala-Lumpur,3500000,7,0,5793192,Unfurnished,Partly
Seputeh,Kuala-Lumpur,720000,2,0,5793368,Partly,Partly
Seputeh,Kuala-Lumpur,700000,2,0,5793544,Partly,Partly
Bukit-Jalil,Kuala-Lumpur,520000,3,0,5793720,Partly,Partly
Segambut,Kuala-Lumpur,590000,3,0,5793896,Partly,Partly
Kepong,Kuala-Lumpur,488000,3,0,5794072,Partly,Partly
Cheras,Kuala-Lumpur,1800000,5,0,5794248,Partly,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,8500000,6,0,5794424,Unfurnished,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,8880000,6,0,5794600,Partly,Partly
Setapak,Kuala-Lumpur,510000,3,0,5794776,Partly,Partly
Setapak,Kuala-Lumpur,510000,3,0,5794952,Partly,Partly
Cheras,Kuala-Lumpur,2850000,5,0,5795128,Partly,Partly
Seputeh,Kuala-Lumpur,690000,2,0,5795304,Partly,Partly
Kepong,Kuala-Lumpur,640000,4,0,5795480,Partly,Partly
Cheras,Kuala-Lumpur,2500000,5,0,5795656,Unfurnished,Partly
Damansara-Heights,Kuala-Lumpur,5300000,4,0,5795832,Partly,Partly
Country-Heights-Damansara,Kuala-Lumpur,8500000,7,0,5796008,Unfurnished,Partly
Sentul,Kuala-Lumpur,438000,3,0,5796184,Unfurnished,Partly
Sentul,Kuala-Lumpur,530000,3,0,5796360,Unfurnished,Partly
KLCC,Kuala-Lumpur,1150000,2,0,5796536,Fully,Partly
Bukit-Bintang,Kuala-Lumpur,1200000,2,0,5796712,Fully,Partly
Bukit-Bintang,Kuala-Lumpur,1000000,2,0,5796888,Fully,Partly
Bukit-Bintang,Kuala-Lumpur,1150000,2,0,5797064,Fully,Partly
Bukit-Bintang,Kuala-Lumpur,1180000,2,0,5797240,Fully,Partly
Bandar-Menjalara,Kuala-Lumpur,440000,3,0,5797416,Unfurnished,Partly
Jalan-Ipoh,Kuala-Lumpur,710000,3,0,5797592,Partly,Partly
Jalan-Ipoh,Kuala-Lumpur,640000,3,0,5797768,Partly,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,530000,4,0,5797944,Partly,Partly
Taman-Melawati,Kuala-Lumpur,705000,3,0,5798120,Partly,Partly
Bangsar-South,Kuala-Lumpur,896000,3,0,5798296,Unfurnished,Partly
Setapak,Kuala-Lumpur,425000,3,0,5798472,Partly,Partly
Jalan-Ipoh,Kuala-Lumpur,650000,3,0,5798648,Partly,Partly
Setapak,Kuala-Lumpur,410000,3,0,5798824,Partly,Partly
Bukit-Tunku,Kuala-Lumpur,11000000,5,0,5799000,Unfurnished,Partly
Damansara-Heights,Kuala-Lumpur,5600000,6,0,5799176,Partly,Partly
Taman-Duta,Kuala-Lumpur,2800000,6,0,5799352,Unfurnished,Partly
Sungai-Besi,Kuala-Lumpur,4890000,7,0,5799528,Partly,Partly
KL-City,Kuala-Lumpur,18000000,6,0,5799704,Partly,Partly
Damansara-Heights,Kuala-Lumpur,6400000,6,0,5799880,Unfurnished,Partly
Sungai-Besi,Kuala-Lumpur,618000,3,0,5800056,Partly,Partly
Bangsar-South,Kuala-Lumpur,895000,3,0,5800232,Unfurnished,Partly
KLCC,Kuala-Lumpur,1200000,2,0,5800408,Fully,Partly
Sungai-Besi,Kuala-Lumpur,549500,3,0,5800584,Unfurnished,Partly
Batu-Caves,Kuala-Lumpur,393660,3,0,5800760,Unfurnished,Partly
Jalan-Klang-Lama,Kuala-Lumpur,2300000,5,0,5800936,Unfurnished,Partly
Jalan-Klang-Lama,Kuala-Lumpur,2300000,5,0,5801112,Unfurnished,Partly
Jalan-Klang-Lama,Kuala-Lumpur,2260000,5,0,5801288,Unfurnished,Partly
Sungai-Besi,Kuala-Lumpur,6490000,9,0,5801464,Partly,Partly
Damansara-Heights,Kuala-Lumpur,12500000,6,0,5801640,Fully,Partly
Desa-Petaling,Kuala-Lumpur,485000,3,0,5801816,Partly,Partly
Wangsa-Maju,Kuala-Lumpur,450000,3,0,5801992,Partly,Partly
Wangsa-Maju,Kuala-Lumpur,460000,3,0,5802168,Partly,Partly
Dutamas,Kuala-Lumpur,896670,3,0,5802344,Unfurnished,Partly
KLCC,Kuala-Lumpur,1050000,2,0,5802520,Fully,Partly
KLCC,Kuala-Lumpur,1420000,2,0,5802696,Fully,Partly
Puchong,Kuala-Lumpur,549000,3,0,5802872,Partly,Partly
Batu-Caves,Kuala-Lumpur,900000,5,0,5803048,Fully,Partly
Country-Heights-Damansara,Kuala-Lumpur,10800000,6,0,5803224,Partly,Partly
Country-Heights-Damansara,Kuala-Lumpur,10500000,9,0,5803400,Partly,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,559000,4,0,5803576,Partly,Partly
Cheras,Kuala-Lumpur,480000,4,0,5803752,Partly,Partly
Cheras,Kuala-Lumpur,480000,4,0,5803928,Partly,Partly
Wangsa-Maju,Kuala-Lumpur,680000,4,0,5804104,Fully,Partly
Kepong,Kuala-Lumpur,590000,4,0,5804280,Unfurnished,Partly
Kepong,Kuala-Lumpur,630000,4,0,5804456,Partly,Partly
Wangsa-Maju,Kuala-Lumpur,1190000,4,0,5804632,Partly,Partly
KLCC,Kuala-Lumpur,800000,2,0,5804808,Partly,Partly
Setapak,Kuala-Lumpur,450000,3,0,5804984,Partly,Partly
Mont-Kiara,Kuala-Lumpur,4300000,6,0,5805160,Fully,Partly
Cheras,Kuala-Lumpur,650000,4,0,5805336,Partly,Partly
Bukit-Bintang,Kuala-Lumpur,1180000,2,0,5805512,Fully,Partly
Bangsar,Kuala-Lumpur,8500000,7,0,5805688,Partly,Partly
Cheras,Kuala-Lumpur,5500000,7,0,5805864,Partly,Partly
Bukit-Jalil,Kuala-Lumpur,638000,4,0,5806040,Partly,Partly
Bukit-Jalil,Kuala-Lumpur,720000,4,0,5806216,Partly,Partly
KLCC,Kuala-Lumpur,5200000,5,0,5806392,Unfurnished,Partly
Kuchai-Lama,Kuala-Lumpur,2900000,6,0,5806568,Fully,Partly
Sentul,Kuala-Lumpur,600000,4,0,5806744,Unfurnished,Partly
Taman-Desa,Kuala-Lumpur,450000,3,0,5806920,Unfurnished,Partly
Bukit-Jalil,Kuala-Lumpur,1100000,3,0,5807096,Fully,Partly
Bandar-Menjalara,Kuala-Lumpur,690000,3,0,5807272,Fully,Partly
Wangsa-Maju,Kuala-Lumpur,383820,3,0,5807448,Unfurnished,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,730000,3,0,5807624,Partly,Partly
Sentul,Kuala-Lumpur,440000,3,0,5807800,Partly,Partly
Sentul,Kuala-Lumpur,400000,3,0,5807976,Partly,Partly
Sentul,Kuala-Lumpur,380000,3,0,5808152,Partly,Partly
Bandar-Damai-Perdana,Kuala-Lumpur,658000,4,0,5808328,Partly,Partly
Kepong,Kuala-Lumpur,578000,3,0,5808504,Partly,Partly
Pantai,Kuala-Lumpur,770000,1,0,5808680,Unfurnished,Partly
Cheras,Kuala-Lumpur,508000,4,0,5808856,Unfurnished,Partly
Cheras,Kuala-Lumpur,630000,4,0,5809032,Partly,Partly
Ampang,Kuala-Lumpur,600000,4,0,5809208,Partly,Partly
Cheras,Kuala-Lumpur,668000,5,0,5809384,Partly,Partly
Sri-Petaling,Kuala-Lumpur,6380000,7,0,5809560,Partly,Partly
Sri-Hartamas,Kuala-Lumpur,14800000,7,0,5809736,Fully,Partly
City-Centre,Kuala-Lumpur,6300000,5,0,5809912,Partly,Partly
Pantai,Kuala-Lumpur,666000,3,0,5810088,Unfurnished,Partly
City-Centre,Kuala-Lumpur,720000,3,0,5810264,Unfurnished,Partly
Setapak,Kuala-Lumpur,510000,4,0,5810440,Partly,Partly
Jalan-Ipoh,Kuala-Lumpur,3800000,8,0,5810616,Unfurnished,Partly
Segambut,Kuala-Lumpur,700000,3,0,5810792,Unfurnished,Partly
Cheras,Kuala-Lumpur,7800000,6,0,5810968,Unfurnished,Partly
Setapak,Kuala-Lumpur,513000,3,0,5811144,Unfurnished,Partly
Cheras,Kuala-Lumpur,7500000,7,0,5811320,Partly,Partly
KLCC,Kuala-Lumpur,1480000,2,0,5811496,Partly,Partly
KLCC,Kuala-Lumpur,1500000,2,0,5811672,Partly,Partly
Bangsar,Kuala-Lumpur,7000000,5,0,5811848,Unfurnished,Partly
Keramat,Kuala-Lumpur,7500000,5,0,5812024,Unfurnished,Partly
KL-City,Kuala-Lumpur,1150000,2,0,5812200,Fully,Partly
Mont-Kiara,Kuala-Lumpur,7600000,9,0,5812376,Unfurnished,Partly
Desa-ParkCity,Kuala-Lumpur,1170000,3,0,5812552,Partly,Partly
Pandan-Indah,Kuala-Lumpur,659000,4,0,5812728,Partly,Partly
Sri-Petaling,Kuala-Lumpur,750000,3,0,5812904,Partly,Partly
Kepong,Kuala-Lumpur,1230000,5,0,5813080,Partly,Partly
Kepong,Kuala-Lumpur,1360000,5,0,5813256,Partly,Partly
Setiawangsa,Kuala-Lumpur,900000,4,0,5813432,Partly,Partly
Bukit-Jalil,Kuala-Lumpur,1350000,5,0,5813608,Unfurnished,Partly
Segambut,Kuala-Lumpur,1050000,4,0,5813784,Fully,Partly
Segambut,Kuala-Lumpur,1050000,4,0,5813960,Fully,Partly
Cheras,Kuala-Lumpur,700000,5,0,5814136,Unfurnished,Partly
Cheras,Kuala-Lumpur,700000,5,0,5814312,Unfurnished,Partly
Cheras,Kuala-Lumpur,700000,5,0,5814488,Unfurnished,Partly
Cheras,Kuala-Lumpur,550000,4,0,5814664,Partly,Partly
Kepong,Kuala-Lumpur,1080000,4,0,5814840,Partly,Partly
Wangsa-Maju,Kuala-Lumpur,780000,4,0,5815016,Partly,Partly
Kepong,Kuala-Lumpur,850000,4,0,5815192,Unfurnished,Partly
Kepong,Kuala-Lumpur,850000,4,0,5815368,Partly,Partly
Sungai-Besi,Kuala-Lumpur,700000,4,0,5815544,Partly,Partly
Cheras,Kuala-Lumpur,495000,4,0,5815720,Partly,Partly
Cheras,Kuala-Lumpur,850000,4,0,5815896,Partly,Partly
Setiawangsa,Kuala-Lumpur,869000,4,0,5816072,Partly,Partly
Cheras,Kuala-Lumpur,595000,4,0,5816248,Unfurnished,Partly
Gombak,Kuala-Lumpur,870000,4,0,5816424,Partly,Partly
Cheras,Kuala-Lumpur,610000,4,0,5816600,Partly,Partly
Gombak,Kuala-Lumpur,1280000,6,0,5816776,Partly,Partly
Ampang,Kuala-Lumpur,2800000,5,0,5816952,Partly,Partly
Bukit-Jalil,Kuala-Lumpur,750000,3,0,5817128,Partly,Partly
Sentul,Kuala-Lumpur,588000,4,0,5817304,Unfurnished,Partly
Country-Heights-Damansara,Kuala-Lumpur,1130000,2,0,5817480,Partly,Partly
KLCC,Kuala-Lumpur,1925000,3,0,5817656,Fully,Partly
Kepong,Kuala-Lumpur,580000,3,0,5817832,Partly,Partly
Kepong,Kuala-Lumpur,730000,4,0,5818008,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,1300000,4,0,5818184,Fully,Partly
Kepong,Kuala-Lumpur,730000,4,0,5818360,Partly,Partly
Kepong,Kuala-Lumpur,680000,3,0,5818536,Unfurnished,Partly
Jalan-Kuching,Kuala-Lumpur,690000,4,0,5818712,Unfurnished,Partly
Sri-Hartamas,Kuala-Lumpur,2150000,6,0,5818888,Partly,Partly
Kepong,Kuala-Lumpur,730000,3,0,5819064,Partly,Partly
Kepong,Kuala-Lumpur,670000,3,0,5819240,Unfurnished,Partly
Kepong,Kuala-Lumpur,680000,3,0,5819416,Unfurnished,Partly
Desa-ParkCity,Kuala-Lumpur,1180000,4,0,5819592,Partly,Partly
KLCC,Kuala-Lumpur,1550000,2,0,5819768,Partly,Partly
Bangsar,Kuala-Lumpur,9885630,5,0,5819944,Partly,Partly
Jalan-Ipoh,Kuala-Lumpur,510000,3,0,5820120,Partly,Partly
Kepong,Kuala-Lumpur,920000,4,0,5820296,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,2250000,4,0,5820472,Fully,Partly
Sungai-Besi,Kuala-Lumpur,700000,4,0,5820648,Partly,Partly
Ampang,Kuala-Lumpur,850000,3,0,5820824,Partly,Partly
Segambut,Kuala-Lumpur,675000,3,0,5821000,Partly,Partly
Setapak,Kuala-Lumpur,760000,3,0,5821176,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,3100000,6,0,5821352,Partly,Partly
Sri-Petaling,Kuala-Lumpur,668000,4,0,5821528,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,3200000,6,0,5821704,Partly,Partly
Puchong,Kuala-Lumpur,444600,4,0,5821880,Partly,Partly
Setapak,Kuala-Lumpur,420000,3,0,5822056,Partly,Partly
Setapak,Kuala-Lumpur,425000,3,0,5822232,Partly,Partly
Setapak,Kuala-Lumpur,410000,4,0,5822408,Partly,Partly
Kepong,Kuala-Lumpur,570000,3,0,5822584,Partly,Partly
Segambut,Kuala-Lumpur,338000,2,0,5822760,Partly,Partly
Segambut,Kuala-Lumpur,350000,2,0,5822936,Fully,Partly
Kepong,Kuala-Lumpur,350000,3,0,5823112,Unfurnished,Partly
Kepong,Kuala-Lumpur,488000,3,0,5823288,Partly,Partly
Kepong,Kuala-Lumpur,415000,3,0,5823464,Partly,Partly
Kepong,Kuala-Lumpur,345000,2,0,5823640,Partly,Partly
Kepong,Kuala-Lumpur,458000,3,0,5823816,Fully,Partly
Wangsa-Maju,Kuala-Lumpur,450000,3,0,5823992,Partly,Partly
Kepong,Kuala-Lumpur,425000,3,0,5824168,Unfurnished,Partly
Kepong,Kuala-Lumpur,400000,3,0,5824344,Partly,Partly
Kepong,Kuala-Lumpur,438000,3,0,5824520,Partly,Partly
Cheras,Kuala-Lumpur,310000,2,0,5824696,Unfurnished,Partly
Kepong,Kuala-Lumpur,388000,3,0,5824872,Partly,Partly
Cheras,Kuala-Lumpur,350000,2,0,5825048,Partly,Partly
Pandan-Jaya,Kuala-Lumpur,430000,2,0,5825224,Partly,Partly
Cheras,Kuala-Lumpur,600000,2,0,5825400,Unfurnished,Partly
Kepong,Kuala-Lumpur,360000,3,0,5825576,Unfurnished,Partly
Taman-Melawati,Kuala-Lumpur,478000,2,0,5825752,Partly,Partly
Taman-Melawati,Kuala-Lumpur,450000,2,0,5825928,Partly,Partly
Kepong,Kuala-Lumpur,330000,3,0,5826104,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,1800000,4,0,5826280,Fully,Partly
Sungai-Besi,Kuala-Lumpur,1080000,5,0,5826456,Partly,Partly
Taman-Melawati,Kuala-Lumpur,950000,3,0,5826632,Partly,Partly
Cheras,Kuala-Lumpur,780000,4,0,5826808,Fully,Partly
Ampang,Kuala-Lumpur,950000,3,0,5826984,Unfurnished,Partly
Bangsar,Kuala-Lumpur,18000000,8,0,5827160,Partly,Partly
Cheras,Kuala-Lumpur,4500000,7,0,5827336,Fully,Partly
Damansara-Heights,Kuala-Lumpur,22000000,8,0,5827512,Fully,Partly
Bangsar,Kuala-Lumpur,5000000,5,0,5827688,Unfurnished,Partly
Bangsar,Kuala-Lumpur,9885200,5,0,5827864,Partly,Partly
Bukit-Jalil,Kuala-Lumpur,1450000,6,0,5828040,Unfurnished,Partly
Desa-ParkCity,Kuala-Lumpur,1880000,4,0,5828216,Partly,Partly
Sri-Petaling,Kuala-Lumpur,650000,3,0,5828392,Partly,Partly
Kepong,Kuala-Lumpur,650000,3,0,5828568,Partly,Partly
Kepong,Kuala-Lumpur,650000,3,0,5828744,Partly,Partly
Cheras,Kuala-Lumpur,850000,4,0,5828920,Partly,Partly
Kepong,Kuala-Lumpur,760000,3,0,5829096,Unfurnished,Partly
Kuchai-Lama,Kuala-Lumpur,2200000,5,0,5829272,Partly,Partly
Kepong,Kuala-Lumpur,728000,3,0,5829448,Unfurnished,Partly
Mont-Kiara,Kuala-Lumpur,12800000,9,0,5829624,Partly,Partly
Mont-Kiara,Kuala-Lumpur,12800000,8,0,5829800,Partly,Partly
Sri-Petaling,Kuala-Lumpur,338000,2,0,5829976,Unfurnished,Partly
Cheras,Kuala-Lumpur,275000,2,0,5830152,Partly,Partly
Sri-Petaling,Kuala-Lumpur,430000,3,0,5830328,Partly,Partly
Cheras,Kuala-Lumpur,325000,2,0,5830504,Unfurnished,Partly
Segambut,Kuala-Lumpur,500000,3,0,5830680,Partly,Partly
Seputeh,Kuala-Lumpur,1800000,4,0,5830856,Partly,Partly
Setiawangsa,Kuala-Lumpur,880000,5,0,5831032,Partly,Partly
Setiawangsa,Kuala-Lumpur,880000,5,0,5831208,Partly,Partly
Jalan-Klang-Lama,Kuala-Lumpur,760000,3,0,5831384,Partly,Partly
Sungai-Besi,Kuala-Lumpur,1070000,5,0,5831560,Fully,Partly
Pantai,Kuala-Lumpur,13000000,5,0,5831736,Fully,Partly
Cheras,Kuala-Lumpur,420000,3,0,5831912,Unfurnished,Partly
Cheras,Kuala-Lumpur,750000,4,0,5832088,Partly,Partly
Damansara-Heights,Kuala-Lumpur,1530000,4,0,5832264,Partly,Partly
Jalan-Kuching,Kuala-Lumpur,768000,4,0,5832440,Unfurnished,Partly
KL-Eco-City,Kuala-Lumpur,1804275,3,0,5832616,Partly,Partly
KL-Eco-City,Kuala-Lumpur,1804275,3,0,5832792,Partly,Partly
KL-Eco-City,Kuala-Lumpur,1804275,3,0,5832968,Unfurnished,Partly
KL-Eco-City,Kuala-Lumpur,1804275,3,0,5833144,Partly,Partly
KL-Eco-City,Kuala-Lumpur,1804275,3,0,5833320,Partly,Partly
Kepong,Kuala-Lumpur,1580000,4,0,5833496,Fully,Partly
Kepong,Kuala-Lumpur,910000,4,0,5833672,Partly,Partly
Alam-Damai,Kuala-Lumpur,880000,4,0,5833848,Partly,Partly
Kepong,Kuala-Lumpur,680000,3,0,5834024,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,2450000,5,0,5834200,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,2600000,4,0,5834376,Fully,Partly
Desa-ParkCity,Kuala-Lumpur,2600000,4,0,5834552,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,2450000,4,0,5834728,Partly,Partly
Kepong,Kuala-Lumpur,700000,4,0,5834904,Partly,Partly
Cheras,Kuala-Lumpur,866000,4,0,5835080,Unfurnished,Partly
Kepong,Kuala-Lumpur,1580000,4,0,5835256,Fully,Partly
Kepong,Kuala-Lumpur,550000,3,0,5835432,Partly,Partly
Kepong,Kuala-Lumpur,880000,4,0,5835608,Partly,Partly
Cheras,Kuala-Lumpur,850000,4,0,5835784,Unfurnished,Partly
Kepong,Kuala-Lumpur,1050000,4,0,5835960,Unfurnished,Partly
Kepong,Kuala-Lumpur,960000,4,0,5836136,Unfurnished,Partly
Kepong,Kuala-Lumpur,1050000,5,0,5836312,Unfurnished,Partly
Sunway-SPK,Kuala-Lumpur,1600000,5,0,5836488,Partly,Partly
Kepong,Kuala-Lumpur,948000,4,0,5836664,Fully,Partly
Desa-ParkCity,Kuala-Lumpur,2080000,4,0,5836840,Partly,Partly
Kuchai-Lama,Kuala-Lumpur,980000,5,0,5837016,Partly,Partly
OUG,Kuala-Lumpur,880000,4,0,5837192,Partly,Partly
Cheras,Kuala-Lumpur,770000,4,0,5837368,Partly,Partly
Cheras,Kuala-Lumpur,780000,5,0,5837544,Unfurnished,Partly
Cheras,Kuala-Lumpur,1380000,4,0,5837720,Partly,Partly
Cheras,Kuala-Lumpur,679000,5,0,5837896,Unfurnished,Partly
OUG,Kuala-Lumpur,1400000,5,0,5838072,Partly,Partly
Cheras,Kuala-Lumpur,700000,5,0,5838248,Unfurnished,Partly
Cheras,Kuala-Lumpur,800000,5,0,5838424,Unfurnished,Partly
Kepong,Kuala-Lumpur,498000,3,0,5838600,Unfurnished,Partly
Kepong,Kuala-Lumpur,1300000,4,0,5838776,Partly,Partly
Ampang,Kuala-Lumpur,20000000,8,0,5838952,Partly,Partly
Salak-Selatan,Kuala-Lumpur,600000,3,0,5839128,Partly,Partly
Kepong,Kuala-Lumpur,388000,2,0,5839304,Partly,Partly
Kepong,Kuala-Lumpur,560000,3,0,5839480,Partly,Partly
Segambut,Kuala-Lumpur,668000,3,0,5839656,Fully,Partly
Wangsa-Maju,Kuala-Lumpur,485000,3,0,5839832,Unfurnished,Partly
Setapak,Kuala-Lumpur,500000,3,0,5840008,Unfurnished,Partly
Setapak,Kuala-Lumpur,475000,3,0,5840184,Partly,Partly
Wangsa-Maju,Kuala-Lumpur,420000,3,0,5840360,Partly,Partly
Sri-Petaling,Kuala-Lumpur,630000,4,0,5840536,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,560000,3,0,5840712,Unfurnished,Partly
Setapak,Kuala-Lumpur,600000,3,0,5840888,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,595000,2,0,5841064,Partly,Partly
Segambut,Kuala-Lumpur,630000,3,0,5841240,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,595000,3,0,5841416,Partly,Partly
Jalan-Kuching,Kuala-Lumpur,520000,3,0,5841592,Partly,Partly
Kepong,Kuala-Lumpur,430000,3,0,5841768,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,590000,3,0,5841944,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,620000,3,0,5842120,Fully,Partly
Kepong,Kuala-Lumpur,570000,3,0,5842296,Partly,Partly
Setapak,Kuala-Lumpur,590000,3,0,5842472,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,680000,3,0,5842648,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,680000,3,0,5842824,Partly,Partly
Gombak,Kuala-Lumpur,365000,3,0,5843000,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,688000,3,0,5843176,Partly,Partly
Segambut,Kuala-Lumpur,598000,3,0,5843352,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,560000,3,0,5843528,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,650000,3,0,5843704,Partly,Partly
Bandar-Menjalara,Kuala-Lumpur,680000,3,0,5843880,Partly,Partly
Kepong,Kuala-Lumpur,555000,4,0,5844056,Partly,Partly
Kepong,Kuala-Lumpur,680000,3,0,5844232,Unfurnished,Partly
Wangsa-Maju,Kuala-Lumpur,520000,3,0,5844408,Partly,Partly
Cheras,Kuala-Lumpur,560000,3,0,5844584,Fully,Partly
Bandar-Menjalara,Kuala-Lumpur,588000,3,0,5844760,Partly,Partly
Segambut,Kuala-Lumpur,660000,3,0,5844936,Partly,Partly
Segambut,Kuala-Lumpur,650000,3,0,5845112,Partly,Partly
Ampang-Hilir,Kuala-Lumpur,20000000,7,0,5845288,Unfurnished,Partly
Kepong,Kuala-Lumpur,838000,4,0,5845464,Partly,Partly
Ampang-Hilir,Kuala-Lumpur,14500000,6,0,5845640,Partly,Partly
Bukit-Jalil,Kuala-Lumpur,950000,6,0,5845816,Unfurnished,Partly
Taman-Desa,Kuala-Lumpur,1250000,4,0,5845992,Partly,Partly
Cheras,Kuala-Lumpur,638000,3,0,5846168,Partly,Partly
Jalan-Klang-Lama,Kuala-Lumpur,725000,4,0,5846344,Unfurnished,Partly
Desa-ParkCity,Kuala-Lumpur,2450000,6,0,5846520,Partly,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1650000,4,0,5846696,Partly,Partly
Kepong,Kuala-Lumpur,715000,3,0,5846872,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,2400000,6,0,5847048,Partly,Partly
Kepong,Kuala-Lumpur,790000,4,0,5847224,Partly,Partly
Kepong,Kuala-Lumpur,830000,4,0,5847400,Unfurnished,Partly
Kepong,Kuala-Lumpur,950000,3,0,5847576,Partly,Partly
Kepong,Kuala-Lumpur,1180000,5,0,5847752,Partly,Partly
Desa-ParkCity,Kuala-Lumpur,2300000,6,0,5847928,Partly,Partly
Kepong,Kuala-Lumpur,690000,3,0,5848104,Partly,Partly
Kepong,Kuala-Lumpur,850000,4,0,5848280,Partly,Partly
Kepong,Kuala-Lumpur,850000,4,0,5848456,Partly,Partly
Kepong,Kuala-Lumpur,820000,4,0,5848632,Partly,Partly
Kepong,Kuala-Lumpur,850000,4,0,5848808,Partly,Partly
Bangsar,Kuala-Lumpur,1590000,5,0,5848984,Partly,Partly
Kepong,Kuala-Lumpur,690000,3,0,5849160,Unfurnished,Partly
Bangsar,Kuala-Lumpur,1750000,4,0,5849336,Partly,Partly
KLCC,Kuala-Lumpur,4000000,3,0,5849512,Unfurnished,Partly
Cheras,Kuala-Lumpur,498000,4,0,5849688,Unfurnished,Partly
Pandan-Indah,Kuala-Lumpur,600000,4,0,5849864,Partly,Partly
Cheras,Kuala-Lumpur,540000,4,0,5850040,Partly,Partly
Cheras,Kuala-Lumpur,578000,3,0,5850216,Fully,Partly
Cheras,Kuala-Lumpur,530000,3,0,5850392,Partly,Partly
Wangsa-Maju,Kuala-Lumpur,900000,5,0,5850568,Partly,Partly
Bangsar,Kuala-Lumpur,1300000,3,0,5850744,Unfurnished,Partly
